source_tileset,source_row,source_column,tile_id,match_type
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,10,3139,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,11,5708,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,12,5708,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,13,2730,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,14,43,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,5,15,0,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,0,43,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,1,4069,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,2,4260,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,3,2734,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,4,2116,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,5,2407,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,6,2886,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,7,1047,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,8,2578,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,9,3640,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,10,2407,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,11,2886,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,12,5719,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,13,1047,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,14,5760,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,6,15,5708,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,0,2116,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,1,4659,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,2,2407,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,3,2886,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,4,5719,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,5,1047,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,6,5760,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,7,5708,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,8,1691,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,9,1854,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,10,2066,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,11,1974,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,12,1613,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,13,2124,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,14,2578,exact
TILESET - Village_of_Gysahl-Inn_ItemShop.png,7,15,0,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,0,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,1,2730,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,2,989,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,3,977,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,4,545,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,5,954,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,6,678,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,7,249,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,8,683,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,9,363,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,10,4430,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,11,4260,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,12,805,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,13,3238,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,14,393,exact
TILESET - Village_of_Gysahl-KeyShop.png,0,15,1006,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,0,2803,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,1,5892,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,2,5889,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,3,5806,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,4,2820,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,5,540,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,6,406,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,7,4669,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,8,3945,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,9,4778,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,10,3885,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,11,3156,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,12,3297,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,13,1460,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,14,723,exact
TILESET - Village_of_Gysahl-KeyShop.png,1,15,2187,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,0,4678,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,1,998,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,2,210,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,3,1003,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,4,517,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,5,566,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,6,237,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,7,1746,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,8,413,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,9,3309,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,10,3975,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,11,4787,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,12,264,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,13,4618,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,14,5840,exact
TILESET - Village_of_Gysahl-KeyShop.png,2,15,5820,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,0,3156,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,1,2973,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,2,2778,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,3,1343,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,4,209,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,5,657,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,6,636,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,7,207,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,8,629,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,9,631,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,10,43,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,11,965,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,12,2224,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,13,5673,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,14,2349,exact
TILESET - Village_of_Gysahl-KeyShop.png,3,15,805,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,0,295,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,1,5732,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,2,5773,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,3,5760,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,4,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,5,2730,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,6,5719,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,7,3940,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,8,5516,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,9,2407,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,10,2886,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,11,2710,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,12,3000,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,13,3186,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,14,2970,exact
TILESET - Village_of_Gysahl-KeyShop.png,4,15,0,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,0,3423,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,1,4618,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,2,3975,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,3,1006,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,4,393,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,5,5840,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,6,5820,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,7,3423,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,8,0,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,9,2969,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,10,3086,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,11,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,12,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,13,2730,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,14,43,exact
TILESET - Village_of_Gysahl-KeyShop.png,5,15,0,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,0,43,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,1,3940,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,2,4260,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,3,2734,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,4,619,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,5,2407,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,6,2886,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,7,914,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,8,5981,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,9,3640,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,10,2407,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,11,2886,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,12,5719,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,13,914,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,14,5760,exact
TILESET - Village_of_Gysahl-KeyShop.png,6,15,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,0,619,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,1,4659,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,2,2407,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,3,2886,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,4,5719,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,5,914,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,6,5760,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,7,5708,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,8,249,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,9,363,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,10,393,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,11,545,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,12,161,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,13,501,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,14,5981,exact
TILESET - Village_of_Gysahl-KeyShop.png,7,15,0,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,0,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,1,2730,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,2,989,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,3,977,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,4,545,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,5,954,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,6,678,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,7,249,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,8,683,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,9,363,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,10,4427,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,11,4257,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,12,805,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,13,3238,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,14,393,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,0,15,1006,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,0,2803,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,1,5892,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,2,5889,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,3,5806,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,4,2820,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,5,540,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,6,406,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,7,4672,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,8,4040,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,9,1012,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,10,3926,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,11,3156,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,12,3297,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,13,1460,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,14,723,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,1,15,2187,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,0,4804,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,1,998,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,2,210,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,3,1003,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,4,517,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,5,566,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,6,237,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,7,1746,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,8,413,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,9,3309,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,10,3980,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,11,4786,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,12,264,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,13,4683,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,14,5840,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,2,15,5820,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,0,3156,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,1,2973,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,2,2778,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,3,1343,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,4,209,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,5,657,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,6,636,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,7,207,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,8,629,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,9,631,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,10,43,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,11,965,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,12,2224,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,13,5673,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,14,2349,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,3,15,805,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,0,295,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,1,5732,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,2,5773,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,3,5760,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,4,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,5,2730,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,6,5719,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,7,3938,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,8,5516,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,9,2407,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,10,2886,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,11,2710,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,12,3000,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,13,3186,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,14,2970,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,4,15,0,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,0,3436,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,1,4683,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,2,3980,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,3,1006,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,4,393,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,5,5840,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,6,5820,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,7,3436,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,8,0,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,9,2969,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,10,3086,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,11,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,12,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,13,2730,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,14,43,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,5,15,0,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,0,43,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,1,3938,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,2,4257,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,3,2734,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,4,619,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,5,2407,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,6,2886,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,7,914,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,8,5981,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,9,2595,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,10,2407,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,11,2886,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,12,5719,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,13,914,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,14,5760,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,6,15,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,0,619,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,1,4662,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,2,2407,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,3,2886,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,4,5719,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,5,914,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,6,5760,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,7,5708,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,8,249,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,9,363,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,10,393,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,11,545,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,12,161,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,13,501,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,14,5981,exact
TILESET - Village_of_Gysahl-Magic_WeaponShop.png,7,15,0,exact
TILESET - Village_of_Gysahl-Pub.png,0,0,5708,exact
TILESET - Village_of_Gysahl-Pub.png,0,1,2730,exact
TILESET - Village_of_Gysahl-Pub.png,0,2,2341,exact
TILESET - Village_of_Gysahl-Pub.png,0,3,2338,exact
TILESET - Village_of_Gysahl-Pub.png,0,4,1974,exact
TILESET - Village_of_Gysahl-Pub.png,0,5,1708,exact
TILESET - Village_of_Gysahl-Pub.png,0,6,2079,exact
TILESET - Village_of_Gysahl-Pub.png,0,7,1691,exact
TILESET - Village_of_Gysahl-Pub.png,0,8,2081,exact
TILESET - Village_of_Gysahl-Pub.png,0,9,1854,exact
TILESET - Village_of_Gysahl-Pub.png,0,10,4430,exact
TILESET - Village_of_Gysahl-Pub.png,0,11,4260,exact
TILESET - Village_of_Gysahl-Pub.png,0,12,5968,exact
TILESET - Village_of_Gysahl-Pub.png,0,13,3238,exact
TILESET - Village_of_Gysahl-Pub.png,0,14,2066,exact
TILESET - Village_of_Gysahl-Pub.png,0,15,1820,exact
TILESET - Village_of_Gysahl-Pub.png,1,0,2824,exact
TILESET - Village_of_Gysahl-Pub.png,1,1,5752,exact
TILESET - Village_of_Gysahl-Pub.png,1,2,5751,exact
TILESET - Village_of_Gysahl-Pub.png,1,3,5756,exact
TILESET - Village_of_Gysahl-Pub.png,1,4,3128,exact
TILESET - Village_of_Gysahl-Pub.png,1,5,574,exact
TILESET - Village_of_Gysahl-Pub.png,1,6,891,exact
TILESET - Village_of_Gysahl-Pub.png,1,7,4347,exact
TILESET - Village_of_Gysahl-Pub.png,1,8,3962,exact
TILESET - Village_of_Gysahl-Pub.png,1,9,3961,exact
TILESET - Village_of_Gysahl-Pub.png,1,10,1205,exact
TILESET - Village_of_Gysahl-Pub.png,1,11,5802,exact
TILESET - Village_of_Gysahl-Pub.png,1,12,2555,exact
TILESET - Village_of_Gysahl-Pub.png,1,13,1637,exact
TILESET - Village_of_Gysahl-Pub.png,1,14,856,exact
TILESET - Village_of_Gysahl-Pub.png,1,15,2326,exact
TILESET - Village_of_Gysahl-Pub.png,2,0,4084,exact
TILESET - Village_of_Gysahl-Pub.png,2,1,1749,exact
TILESET - Village_of_Gysahl-Pub.png,2,2,1766,exact
TILESET - Village_of_Gysahl-Pub.png,2,3,1890,exact
TILESET - Village_of_Gysahl-Pub.png,2,4,2288,exact
TILESET - Village_of_Gysahl-Pub.png,2,5,478,exact
TILESET - Village_of_Gysahl-Pub.png,2,6,3175,exact
TILESET - Village_of_Gysahl-Pub.png,2,7,2103,exact
TILESET - Village_of_Gysahl-Pub.png,2,8,2248,exact
TILESET - Village_of_Gysahl-Pub.png,2,9,5801,exact
TILESET - Village_of_Gysahl-Pub.png,2,10,3975,exact
TILESET - Village_of_Gysahl-Pub.png,2,11,4787,exact
TILESET - Village_of_Gysahl-Pub.png,2,12,275,exact
TILESET - Village_of_Gysahl-Pub.png,2,13,4618,exact
TILESET - Village_of_Gysahl-Pub.png,2,14,5840,exact
TILESET - Village_of_Gysahl-Pub.png,2,15,5820,exact
TILESET - Village_of_Gysahl-Pub.png,3,0,5802,exact
TILESET - Village_of_Gysahl-Pub.png,3,1,2973,exact
TILESET - Village_of_Gysahl-Pub.png,3,2,2899,exact
TILESET - Village_of_Gysahl-Pub.png,3,3,1258,exact
TILESET - Village_of_Gysahl-Pub.png,3,4,1379,exact
TILESET - Village_of_Gysahl-Pub.png,3,5,1714,exact
TILESET - Village_of_Gysahl-Pub.png,3,6,1940,exact
TILESET - Village_of_Gysahl-Pub.png,3,7,1418,exact
TILESET - Village_of_Gysahl-Pub.png,3,8,1750,exact
TILESET - Village_of_Gysahl-Pub.png,3,9,1880,exact
TILESET - Village_of_Gysahl-Pub.png,3,10,43,exact
TILESET - Village_of_Gysahl-Pub.png,3,11,971,exact
TILESET - Village_of_Gysahl-Pub.png,3,12,1918,exact
TILESET - Village_of_Gysahl-Pub.png,3,13,5673,exact
TILESET - Village_of_Gysahl-Pub.png,3,14,2349,exact
TILESET - Village_of_Gysahl-Pub.png,3,15,5968,exact
TILESET - Village_of_Gysahl-Pub.png,4,0,300,exact
TILESET - Village_of_Gysahl-Pub.png,4,1,5732,exact
TILESET - Village_of_Gysahl-Pub.png,4,2,5773,exact
TILESET - Village_of_Gysahl-Pub.png,4,3,5760,exact
TILESET - Village_of_Gysahl-Pub.png,4,4,5708,exact
TILESET - Village_of_Gysahl-Pub.png,4,5,2730,exact
TILESET - Village_of_Gysahl-Pub.png,4,6,5719,exact
TILESET - Village_of_Gysahl-Pub.png,4,7,4069,exact
TILESET - Village_of_Gysahl-Pub.png,4,8,5516,exact
TILESET - Village_of_Gysahl-Pub.png,4,9,2407,exact
TILESET - Village_of_Gysahl-Pub.png,4,10,2886,exact
TILESET - Village_of_Gysahl-Pub.png,4,11,2963,exact
TILESET - Village_of_Gysahl-Pub.png,4,12,3077,exact
TILESET - Village_of_Gysahl-Pub.png,4,13,3133,exact
TILESET - Village_of_Gysahl-Pub.png,4,14,3136,exact
TILESET - Village_of_Gysahl-Pub.png,4,15,0,exact
